method,lambda_lola,x,y,converged,final_distance_to_nash,final_reward_p1,final_reward_p2
standard,0.0,1.6,-1.0666666666666669,0.0,0.9287758800501114,-0.3452400582526738,0.3452400582526738
standard,0.0,1.6,-0.8,0.0,0.8901999797044682,0.2958547742144098,-0.2958547742144098
standard,0.0,1.6,-0.5333333333333334,0.0,1.0397140047039686,0.49777056417030685,-0.49777056417030685
standard,0.0,1.6,-0.26666666666666683,0.0,1.0442861897707176,0.5045172680223471,-0.5045172680223471
standard,0.0,1.6,0.0,0.0,0.9416974155749032,0.3675163127928016,-0.3675163127928016
standard,0.0,1.6,0.2666666666666666,0.0,0.709353845501808,-0.05684447369536537,0.05684447369536537
standard,0.0,1.6,0.5333333333333332,0.0,1.0993938507375478,-0.5778254846217874,0.5778254846217874
standard,0.0,1.6,0.7999999999999998,0.0,1.2550000466822124,-0.7859270755067582,0.7859270755067582
standard,0.0,1.6,1.0666666666666664,0.0,1.2759795568080672,-0.8133874424593487,0.8133874424593487
standard,0.0,1.6,1.333333333333333,0.0,0.7805375045606706,0.1406738492722731,-0.1406738492722731
standard,0.0,1.6,1.6,0.0,1.317929354602361,0.8684613567172265,-0.8684613567172265
lola,0.0,-1.6,-1.6,0.0,1.3179293546024657,0.8684613567173625,-0.8684613567173625
lola,0.0,-1.6,-1.3333333333333335,0.0,0.7805375045374046,0.14067384924089316,-0.14067384924089316
lola,0.0,-1.6,-1.0666666666666669,0.0,1.2759795568081098,-0.8133874424593492,0.8133874424593492
lola,0.0,-1.6,-0.8,0.0,1.2550000466858662,-0.7859270755115565,0.7859270755115565
lola,0.0,-1.6,-0.5333333333333334,0.0,1.0993938507411107,-0.5778254846264526,0.5778254846264526
lola,0.0,-1.6,-0.26666666666666683,0.0,0.709353845475283,-0.0568444736601047,0.0568444736601047
